Auditing all 48 Boolean classes and the six starting functions
Level 1: 48 distinct classes cover all 2^26 affine cosets; six selected
Level 2 seed 1: 20 orbit extensions, 9 pass capacity (0.42s)
Level 2 seed 2: 111 orbit extensions, 99 pass capacity (0.45s)
Level 2 seed 3: 179 orbit extensions, 175 pass capacity (0.44s)
Level 2 seed 4: 197 orbit extensions, 184 pass capacity (0.44s)
Level 2 seed 5: 2073 orbit extensions, 2047 pass capacity (0.41s)
Level 2 seed 6: 1048 orbit extensions, 1023 pass capacity (0.45s)
Classifying 3537 level-2 maps
Level 2: 1782 CCZ classes
Level 3 parent 1308/1782: 2287 candidates, 680 capacity, 0 extendable (0.24s)
Level 3 parent 1309/1782: 2904 candidates, 1044 capacity, 0 extendable (0.44s)
Level 3 parent 1310/1782: 2463 candidates, 774 capacity, 0 extendable (0.30s)
Level 3 parent 1311/1782: 2469 candidates, 289 capacity, 0 extendable (0.24s)
Level 3 parent 1312/1782: 827 candidates, 407 capacity, 0 extendable (0.31s)
Level 3 parent 1313/1782: 2139 candidates, 620 capacity, 0 extendable (0.24s)
Level 3 parent 1314/1782: 754 candidates, 369 capacity, 0 extendable (0.33s)
Level 3 parent 1315/1782: 2604 candidates, 571 capacity, 0 extendable (0.30s)
Level 3 parent 1316/1782: 2468 candidates, 400 capacity, 0 extendable (0.30s)
Level 3 parent 1317/1782: 2252 candidates, 438 capacity, 0 extendable (0.24s)
Level 3 parent 1318/1782: 2921 candidates, 1555 capacity, 0 extendable (0.34s)
Level 3 parent 1319/1782: 733 candidates, 364 capacity, 0 extendable (0.24s)
Level 3 parent 1320/1782: 632 candidates, 169 capacity, 0 extendable (0.23s)
Level 3 parent 1321/1782: 2484 candidates, 611 capacity, 0 extendable (0.30s)
Level 3 parent 1322/1782: 555 candidates, 198 capacity, 0 extendable (0.24s)
Level 3 parent 1323/1782: 2731 candidates, 774 capacity, 0 extendable (0.37s)
Level 3 parent 1324/1782: 753 candidates, 345 capacity, 0 extendable (0.29s)
Level 3 parent 1325/1782: 677 candidates, 287 capacity, 0 extendable (0.24s)
Level 3 parent 1326/1782: 708 candidates, 387 capacity, 0 extendable (0.29s)
Level 3 parent 1327/1782: 2522 candidates, 731 capacity, 0 extendable (0.29s)
Level 3 parent 1328/1782: 2209 candidates, 640 capacity, 0 extendable (0.30s)
Level 3 parent 1329/1782: 2529 candidates, 299 capacity, 0 extendable (0.25s)
Level 3 parent 1330/1782: 700 candidates, 267 capacity, 0 extendable (0.24s)
Level 3 parent 1331/1782: 2593 candidates, 441 capacity, 0 extendable (0.26s)
Level 3 parent 1332/1782: 2515 candidates, 405 capacity, 0 extendable (0.26s)
Level 3 parent 1333/1782: 2242 candidates, 570 capacity, 0 extendable (0.27s)
Level 3 parent 1334/1782: 2221 candidates, 215 capacity, 0 extendable (0.23s)
Level 3 parent 1335/1782: 2757 candidates, 737 capacity, 0 extendable (0.30s)
Level 3 parent 1336/1782: 658 candidates, 148 capacity, 0 extendable (0.23s)
Level 3 parent 1337/1782: 690 candidates, 383 capacity, 0 extendable (0.27s)
Level 3 parent 1338/1782: 2485 candidates, 537 capacity, 0 extendable (0.27s)
Level 3 parent 1339/1782: 700 candidates, 407 capacity, 0 extendable (0.24s)
Level 3 parent 1340/1782: 2653 candidates, 712 capacity, 0 extendable (0.25s)
Level 3 parent 1341/1782: 699 candidates, 256 capacity, 0 extendable (0.25s)
Level 3 parent 1342/1782: 2337 candidates, 904 capacity, 0 extendable (0.30s)
Level 3 parent 1343/1782: 517 candidates, 171 capacity, 0 extendable (0.23s)
Level 3 parent 1344/1782: 2285 candidates, 360 capacity, 0 extendable (0.24s)
Level 3 parent 1345/1782: 725 candidates, 212 capacity, 0 extendable (0.24s)
Level 3 parent 1346/1782: 602 candidates, 142 capacity, 0 extendable (0.22s)
Level 3 parent 1347/1782: 2339 candidates, 443 capacity, 0 extendable (0.26s)
Level 3 parent 1348/1782: 2300 candidates, 459 capacity, 0 extendable (0.27s)
Level 3 parent 1349/1782: 2276 candidates, 416 capacity, 0 extendable (0.24s)
Level 3 parent 1350/1782: 614 candidates, 245 capacity, 0 extendable (0.24s)
Level 3 parent 1351/1782: 679 candidates, 351 capacity, 0 extendable (0.26s)
Level 3 parent 1352/1782: 2321 candidates, 520 capacity, 0 extendable (0.29s)
Level 3 parent 1353/1782: 632 candidates, 271 capacity, 0 extendable (0.26s)
Level 3 parent 1354/1782: 2647 candidates, 907 capacity, 0 extendable (0.37s)
Level 3 parent 1355/1782: 2549 candidates, 542 capacity, 0 extendable (0.25s)
Level 3 parent 1356/1782: 668 candidates, 233 capacity, 0 extendable (0.24s)
Level 3 parent 1357/1782: 2480 candidates, 641 capacity, 0 extendable (0.26s)
Level 3 parent 1358/1782: 2196 candidates, 697 capacity, 0 extendable (0.33s)
Level 3 parent 1359/1782: 2362 candidates, 397 capacity, 0 extendable (0.26s)
Level 3 parent 1360/1782: 682 candidates, 314 capacity, 0 extendable (0.26s)
Level 3 parent 1361/1782: 2779 candidates, 599 capacity, 0 extendable (0.24s)
Level 3 parent 1362/1782: 2337 candidates, 544 capacity, 0 extendable (0.25s)
Level 3 parent 1363/1782: 633 candidates, 296 capacity, 0 extendable (0.25s)
Level 3 parent 1364/1782: 2748 candidates, 899 capacity, 0 extendable (0.33s)
Level 3 parent 1365/1782: 2096 candidates, 175 capacity, 0 extendable (0.22s)
Level 3 parent 1366/1782: 668 candidates, 234 capacity, 0 extendable (0.26s)
Level 3 parent 1367/1782: 2260 candidates, 628 capacity, 0 extendable (0.30s)
Level 3 parent 1368/1782: 2360 candidates, 345 capacity, 0 extendable (0.26s)
Level 3 parent 1369/1782: 568 candidates, 179 capacity, 0 extendable (0.22s)
Level 3 parent 1370/1782: 2459 candidates, 473 capacity, 0 extendable (0.23s)
Level 3 parent 1371/1782: 705 candidates, 339 capacity, 0 extendable (0.26s)
Level 3 parent 1372/1782: 2543 candidates, 707 capacity, 0 extendable (0.27s)
Level 3 parent 1373/1782: 2221 candidates, 592 capacity, 0 extendable (0.24s)
Level 3 parent 1374/1782: 2512 candidates, 873 capacity, 0 extendable (0.34s)
Level 3 parent 1375/1782: 2485 candidates, 881 capacity, 0 extendable (0.33s)
Level 3 parent 1376/1782: 572 candidates, 306 capacity, 0 extendable (0.24s)
Level 3 parent 1377/1782: 2698 candidates, 815 capacity, 0 extendable (0.33s)
Level 3 parent 1378/1782: 2616 candidates, 668 capacity, 0 extendable (0.36s)
Level 3 parent 1379/1782: 2444 candidates, 809 capacity, 0 extendable (0.32s)
Level 3 parent 1380/1782: 646 candidates, 323 capacity, 0 extendable (0.25s)
Level 3 parent 1381/1782: 2597 candidates, 938 capacity, 0 extendable (0.30s)
Level 3 parent 1382/1782: 2353 candidates, 766 capacity, 0 extendable (0.27s)
Level 3 parent 1383/1782: 644 candidates, 301 capacity, 0 extendable (0.23s)
Level 3 parent 1384/1782: 736 candidates, 478 capacity, 0 extendable (0.30s)
Level 3 parent 1385/1782: 2837 candidates, 1189 capacity, 0 extendable (0.42s)
Level 3 parent 1386/1782: 2632 candidates, 929 capacity, 0 extendable (0.29s)
Level 3 parent 1387/1782: 2570 candidates, 1002 capacity, 0 extendable (0.30s)
Level 3 parent 1388/1782: 718 candidates, 266 capacity, 0 extendable (0.26s)
Level 3 parent 1389/1782: 2443 candidates, 754 capacity, 0 extendable (0.29s)
Level 3 parent 1390/1782: 2691 candidates, 812 capacity, 0 extendable (0.28s)
Level 3 parent 1391/1782: 704 candidates, 371 capacity, 0 extendable (0.27s)
Level 3 parent 1392/1782: 657 candidates, 215 capacity, 0 extendable (0.26s)
Level 3 parent 1393/1782: 2543 candidates, 544 capacity, 0 extendable (0.24s)
Level 3 parent 1394/1782: 2487 candidates, 377 capacity, 0 extendable (0.26s)
Level 3 parent 1395/1782: 657 candidates, 267 capacity, 0 extendable (0.27s)
Level 3 parent 1396/1782: 667 candidates, 272 capacity, 0 extendable (0.27s)
Level 3 parent 1397/1782: 2929 candidates, 1015 capacity, 0 extendable (0.48s)
Level 3 parent 1398/1782: 655 candidates, 165 capacity, 0 extendable (0.23s)
Level 3 parent 1399/1782: 638 candidates, 169 capacity, 0 extendable (0.21s)
Level 3 parent 1400/1782: 589 candidates, 152 capacity, 0 extendable (0.22s)
Level 3 parent 1401/1782: 629 candidates, 247 capacity, 0 extendable (0.22s)
Level 3 parent 1402/1782: 634 candidates, 294 capacity, 0 extendable (0.24s)
Level 3 parent 1403/1782: 695 candidates, 165 capacity, 0 extendable (0.26s)
Level 3 parent 1404/1782: 709 candidates, 385 capacity, 0 extendable (0.24s)
Level 3 parent 1405/1782: 2527 candidates, 959 capacity, 0 extendable (0.47s)
Level 3 parent 1406/1782: 2514 candidates, 561 capacity, 0 extendable (0.30s)
Level 3 parent 1407/1782: 2634 candidates, 1028 capacity, 0 extendable (0.35s)
Level 3 parent 1408/1782: 2644 candidates, 705 capacity, 0 extendable (0.29s)
Level 3 parent 1409/1782: 2559 candidates, 702 capacity, 0 extendable (0.33s)
Level 3 parent 1410/1782: 607 candidates, 312 capacity, 0 extendable (0.25s)
Level 3 parent 1411/1782: 2182 candidates, 620 capacity, 0 extendable (0.27s)
Level 3 parent 1412/1782: 2544 candidates, 797 capacity, 0 extendable (0.31s)
Level 3 parent 1413/1782: 703 candidates, 287 capacity, 0 extendable (0.26s)
Level 3 parent 1414/1782: 670 candidates, 265 capacity, 0 extendable (0.25s)
Level 3 parent 1415/1782: 632 candidates, 188 capacity, 0 extendable (0.22s)
Level 3 parent 1416/1782: 2820 candidates, 1180 capacity, 0 extendable (0.34s)
Level 3 parent 1417/1782: 713 candidates, 358 capacity, 0 extendable (0.24s)
Level 3 parent 1418/1782: 2803 candidates, 1097 capacity, 0 extendable (0.29s)
Level 3 parent 1419/1782: 613 candidates, 315 capacity, 0 extendable (0.25s)
Level 3 parent 1420/1782: 2363 candidates, 669 capacity, 0 extendable (0.30s)
Level 3 parent 1421/1782: 2429 candidates, 539 capacity, 0 extendable (0.26s)
Level 3 parent 1422/1782: 647 candidates, 273 capacity, 0 extendable (0.25s)
Level 3 parent 1423/1782: 633 candidates, 171 capacity, 0 extendable (0.23s)
Level 3 parent 1424/1782: 2945 candidates, 978 capacity, 0 extendable (0.38s)
Level 3 parent 1425/1782: 723 candidates, 289 capacity, 0 extendable (0.25s)
Level 3 parent 1426/1782: 713 candidates, 337 capacity, 0 extendable (0.25s)
Level 3 parent 1427/1782: 2354 candidates, 395 capacity, 0 extendable (0.25s)
Level 3 parent 1428/1782: 2424 candidates, 621 capacity, 0 extendable (0.27s)
Level 3 parent 1429/1782: 2378 candidates, 492 capacity, 0 extendable (0.27s)
Level 3 parent 1430/1782: 639 candidates, 214 capacity, 0 extendable (0.23s)
Level 3 parent 1431/1782: 2402 candidates, 601 capacity, 0 extendable (0.25s)
Level 3 parent 1432/1782: 2518 candidates, 421 capacity, 0 extendable (0.28s)
Level 3 parent 1433/1782: 2765 candidates, 774 capacity, 0 extendable (0.30s)
Level 3 parent 1434/1782: 773 candidates, 404 capacity, 0 extendable (0.23s)
Level 3 parent 1435/1782: 2710 candidates, 819 capacity, 0 extendable (0.34s)
Level 3 parent 1436/1782: 762 candidates, 427 capacity, 0 extendable (0.26s)
Level 3 parent 1437/1782: 2406 candidates, 666 capacity, 0 extendable (0.30s)
Level 3 parent 1438/1782: 2095 candidates, 110 capacity, 0 extendable (0.22s)
Level 3 parent 1439/1782: 2283 candidates, 613 capacity, 0 extendable (0.29s)
Level 3 parent 1440/1782: 645 candidates, 260 capacity, 0 extendable (0.23s)
Level 3 parent 1441/1782: 2511 candidates, 780 capacity, 0 extendable (0.31s)
Level 3 parent 1442/1782: 2227 candidates, 676 capacity, 0 extendable (0.34s)
Level 3 parent 1443/1782: 771 candidates, 417 capacity, 0 extendable (0.27s)
Level 3 parent 1444/1782: 2404 candidates, 406 capacity, 0 extendable (0.25s)
Level 3 parent 1445/1782: 2382 candidates, 232 capacity, 0 extendable (0.24s)
Level 3 parent 1446/1782: 753 candidates, 303 capacity, 0 extendable (0.28s)
Level 3 parent 1447/1782: 2623 candidates, 996 capacity, 0 extendable (0.27s)
Level 3 parent 1448/1782: 2568 candidates, 880 capacity, 0 extendable (0.26s)
Level 3 parent 1449/1782: 2237 candidates, 776 capacity, 0 extendable (0.28s)
Level 3 parent 1450/1782: 682 candidates, 304 capacity, 0 extendable (0.31s)
Level 3 parent 1451/1782: 609 candidates, 194 capacity, 0 extendable (0.22s)
Level 3 parent 1452/1782: 2297 candidates, 341 capacity, 0 extendable (0.23s)
Level 3 parent 1453/1782: 588 candidates, 315 capacity, 0 extendable (0.27s)
Level 3 parent 1454/1782: 2815 candidates, 1096 capacity, 0 extendable (0.28s)
Level 3 parent 1455/1782: 726 candidates, 305 capacity, 0 extendable (0.24s)
Level 3 parent 1456/1782: 669 candidates, 331 capacity, 0 extendable (0.25s)
Level 3 parent 1457/1782: 2493 candidates, 930 capacity, 0 extendable (0.27s)
Level 3 parent 1458/1782: 698 candidates, 319 capacity, 0 extendable (0.26s)
Level 3 parent 1459/1782: 2275 candidates, 694 capacity, 0 extendable (0.29s)
Level 3 parent 1460/1782: 2438 candidates, 745 capacity, 0 extendable (0.23s)
Level 3 parent 1461/1782: 621 candidates, 151 capacity, 0 extendable (0.22s)
Level 3 parent 1462/1782: 610 candidates, 106 capacity, 0 extendable (0.22s)
Level 3 parent 1463/1782: 2567 candidates, 669 capacity, 0 extendable (0.46s)
Level 3 parent 1464/1782: 2460 candidates, 877 capacity, 0 extendable (0.49s)
Level 3 parent 1465/1782: 2250 candidates, 482 capacity, 0 extendable (0.26s)
Level 3 parent 1466/1782: 2157 candidates, 607 capacity, 0 extendable (0.25s)
Level 3 parent 1467/1782: 2048 candidates, 256 capacity, 0 extendable (0.24s)
Level 3 parent 1468/1782: 2423 candidates, 611 capacity, 0 extendable (0.29s)
Level 3 parent 1469/1782: 2542 candidates, 750 capacity, 0 extendable (0.29s)
Level 3 parent 1470/1782: 2752 candidates, 1161 capacity, 0 extendable (0.29s)
Level 3 parent 1471/1782: 2337 candidates, 699 capacity, 0 extendable (0.25s)
Level 3 parent 1472/1782: 2279 candidates, 1017 capacity, 0 extendable (0.37s)
Level 3 parent 1473/1782: 2627 candidates, 954 capacity, 0 extendable (0.32s)
Level 3 parent 1474/1782: 2553 candidates, 897 capacity, 0 extendable (0.32s)
Level 3 parent 1475/1782: 2323 candidates, 607 capacity, 0 extendable (0.30s)
Level 3 parent 1476/1782: 2576 candidates, 840 capacity, 0 extendable (0.37s)
Level 3 parent 1477/1782: 2425 candidates, 581 capacity, 0 extendable (0.26s)
Level 3 parent 1478/1782: 697 candidates, 278 capacity, 0 extendable (0.24s)
Level 3 parent 1479/1782: 746 candidates, 365 capacity, 0 extendable (0.26s)
Level 3 parent 1480/1782: 2773 candidates, 1036 capacity, 0 extendable (0.28s)
Level 3 parent 1481/1782: 2559 candidates, 800 capacity, 0 extendable (0.30s)
Level 3 parent 1482/1782: 2703 candidates, 613 capacity, 0 extendable (0.33s)
Level 3 parent 1483/1782: 2513 candidates, 484 capacity, 0 extendable (0.25s)
Level 3 parent 1484/1782: 2916 candidates, 840 capacity, 0 extendable (0.32s)
Level 3 parent 1485/1782: 753 candidates, 313 capacity, 0 extendable (0.26s)
Level 3 parent 1486/1782: 2503 candidates, 1361 capacity, 0 extendable (0.43s)
Level 3 parent 1487/1782: 2351 candidates, 704 capacity, 0 extendable (0.26s)
Level 3 parent 1488/1782: 686 candidates, 436 capacity, 0 extendable (0.25s)
Level 3 parent 1489/1782: 2418 candidates, 1376 capacity, 0 extendable (0.37s)
Level 3 parent 1490/1782: 2522 candidates, 958 capacity, 0 extendable (0.34s)
Level 3 parent 1491/1782: 2428 candidates, 859 capacity, 0 extendable (0.26s)
Level 3 parent 1492/1782: 2577 candidates, 749 capacity, 0 extendable (0.35s)
Level 3 parent 1493/1782: 702 candidates, 421 capacity, 0 extendable (0.26s)
Level 3 parent 1494/1782: 731 candidates, 328 capacity, 0 extendable (0.28s)
Level 3 parent 1495/1782: 2498 candidates, 607 capacity, 0 extendable (0.39s)
Level 3 parent 1496/1782: 640 candidates, 266 capacity, 0 extendable (0.23s)
Level 3 parent 1497/1782: 2669 candidates, 948 capacity, 0 extendable (0.33s)
Level 3 parent 1498/1782: 2514 candidates, 914 capacity, 0 extendable (0.27s)
Level 3 parent 1499/1782: 654 candidates, 308 capacity, 0 extendable (0.25s)
Level 3 parent 1500/1782: 650 candidates, 306 capacity, 0 extendable (0.22s)
Level 3 parent 1501/1782: 644 candidates, 328 capacity, 0 extendable (0.33s)
Level 3 parent 1502/1782: 724 candidates, 414 capacity, 0 extendable (0.28s)
Level 3 parent 1503/1782: 2657 candidates, 1446 capacity, 0 extendable (0.46s)
Level 3 parent 1504/1782: 784 candidates, 384 capacity, 0 extendable (0.33s)
Level 3 parent 1505/1782: 2768 candidates, 591 capacity, 0 extendable (0.39s)
Level 3 parent 1506/1782: 640 candidates, 416 capacity, 0 extendable (0.27s)
Level 3 parent 1507/1782: 2428 candidates, 405 capacity, 0 extendable (0.24s)
Level 3 parent 1508/1782: 724 candidates, 350 capacity, 0 extendable (0.25s)
Level 3 parent 1509/1782: 654 candidates, 288 capacity, 0 extendable (0.34s)
Level 3 parent 1510/1782: 670 candidates, 300 capacity, 0 extendable (0.23s)
Level 3 parent 1511/1782: 2611 candidates, 868 capacity, 0 extendable (0.43s)
Level 3 parent 1512/1782: 669 candidates, 254 capacity, 0 extendable (0.25s)
Level 3 parent 1513/1782: 616 candidates, 164 capacity, 0 extendable (0.25s)
Level 3 parent 1514/1782: 667 candidates, 177 capacity, 0 extendable (0.26s)
Level 3 parent 1515/1782: 2587 candidates, 514 capacity, 0 extendable (0.22s)
Level 3 parent 1516/1782: 2043 candidates, 427 capacity, 0 extendable (0.26s)
Level 3 parent 1517/1782: 2678 candidates, 942 capacity, 0 extendable (0.38s)
Level 3 parent 1518/1782: 2493 candidates, 588 capacity, 0 extendable (0.33s)
Level 3 parent 1519/1782: 2726 candidates, 578 capacity, 0 extendable (0.28s)
Level 3 parent 1520/1782: 732 candidates, 411 capacity, 0 extendable (0.31s)
Level 3 parent 1521/1782: 748 candidates, 428 capacity, 0 extendable (0.26s)
Level 3 parent 1522/1782: 714 candidates, 354 capacity, 0 extendable (0.28s)
Level 3 parent 1523/1782: 2754 candidates, 1234 capacity, 0 extendable (0.41s)
Level 3 parent 1524/1782: 2471 candidates, 1038 capacity, 0 extendable (0.33s)
Level 3 parent 1525/1782: 720 candidates, 385 capacity, 0 extendable (0.28s)
Level 3 parent 1526/1782: 2174 candidates, 884 capacity, 0 extendable (0.26s)
Level 3 parent 1527/1782: 2657 candidates, 852 capacity, 0 extendable (0.34s)
Level 3 parent 1528/1782: 2185 candidates, 523 capacity, 0 extendable (0.29s)
Level 3 parent 1529/1782: 2525 candidates, 801 capacity, 0 extendable (0.27s)
Level 3 parent 1530/1782: 2404 candidates, 426 capacity, 0 extendable (0.25s)
Level 3 parent 1531/1782: 2572 candidates, 505 capacity, 0 extendable (0.27s)
Level 3 parent 1532/1782: 659 candidates, 356 capacity, 0 extendable (0.25s)
Level 3 parent 1533/1782: 2662 candidates, 1087 capacity, 0 extendable (0.31s)
Level 3 parent 1534/1782: 2232 candidates, 224 capacity, 0 extendable (0.30s)
Level 3 parent 1535/1782: 2199 candidates, 334 capacity, 0 extendable (0.26s)
Level 3 parent 1536/1782: 624 candidates, 224 capacity, 0 extendable (0.23s)
Level 3 parent 1537/1782: 724 candidates, 474 capacity, 0 extendable (0.25s)
Level 3 parent 1538/1782: 2560 candidates, 274 capacity, 0 extendable (0.23s)
Level 3 parent 1539/1782: 2479 candidates, 602 capacity, 0 extendable (0.23s)
Level 3 parent 1540/1782: 2955 candidates, 1320 capacity, 0 extendable (0.31s)
Level 3 parent 1541/1782: 2640 candidates, 1072 capacity, 0 extendable (0.27s)
Level 3 parent 1542/1782: 2451 candidates, 473 capacity, 0 extendable (0.24s)
Level 3 parent 1543/1782: 714 candidates, 360 capacity, 0 extendable (0.26s)
Level 3 parent 1544/1782: 773 candidates, 387 capacity, 0 extendable (0.31s)
Level 3 parent 1545/1782: 2710 candidates, 843 capacity, 0 extendable (0.36s)
Level 3 parent 1546/1782: 2537 candidates, 824 capacity, 0 extendable (0.28s)
Level 3 parent 1547/1782: 744 candidates, 450 capacity, 0 extendable (0.27s)
Level 3 parent 1548/1782: 2396 candidates, 386 capacity, 0 extendable (0.21s)
Level 3 parent 1549/1782: 687 candidates, 285 capacity, 0 extendable (0.25s)
Level 3 parent 1550/1782: 640 candidates, 134 capacity, 0 extendable (0.25s)
Level 3 parent 1551/1782: 788 candidates, 108 capacity, 0 extendable (0.22s)
Level 3 parent 1552/1782: 629 candidates, 327 capacity, 0 extendable (0.27s)
Level 3 parent 1553/1782: 507 candidates, 68 capacity, 0 extendable (0.23s)
Level 3 parent 1554/1782: 618 candidates, 310 capacity, 0 extendable (0.24s)
Level 3 parent 1555/1782: 635 candidates, 239 capacity, 0 extendable (0.24s)
Level 3 parent 1556/1782: 636 candidates, 396 capacity, 0 extendable (0.25s)
Level 3 parent 1557/1782: 571 candidates, 257 capacity, 0 extendable (0.25s)
Level 3 parent 1558/1782: 565 candidates, 288 capacity, 0 extendable (0.25s)
Level 3 parent 1559/1782: 626 candidates, 305 capacity, 0 extendable (0.25s)
Level 3 parent 1560/1782: 566 candidates, 317 capacity, 0 extendable (0.24s)
Level 3 parent 1561/1782: 570 candidates, 149 capacity, 0 extendable (0.29s)
Level 3 parent 1562/1782: 678 candidates, 304 capacity, 0 extendable (0.25s)
Level 3 parent 1563/1782: 617 candidates, 330 capacity, 0 extendable (0.25s)
Level 3 parent 1564/1782: 636 candidates, 238 capacity, 0 extendable (0.22s)
Level 3 parent 1565/1782: 608 candidates, 270 capacity, 0 extendable (0.23s)
Level 3 parent 1566/1782: 607 candidates, 162 capacity, 0 extendable (0.22s)
Level 3 parent 1567/1782: 630 candidates, 158 capacity, 0 extendable (0.22s)
Level 3 parent 1568/1782: 699 candidates, 300 capacity, 0 extendable (0.23s)
Level 3 parent 1569/1782: 658 candidates, 328 capacity, 0 extendable (0.23s)
Level 3 parent 1570/1782: 705 candidates, 178 capacity, 0 extendable (0.21s)
Level 3 parent 1571/1782: 621 candidates, 256 capacity, 0 extendable (0.25s)
Level 3 parent 1572/1782: 701 candidates, 329 capacity, 0 extendable (0.25s)
Level 3 parent 1573/1782: 604 candidates, 142 capacity, 0 extendable (0.21s)
Level 3 parent 1574/1782: 614 candidates, 266 capacity, 0 extendable (0.22s)
Level 3 parent 1575/1782: 673 candidates, 215 capacity, 0 extendable (0.23s)
Level 3 parent 1576/1782: 548 candidates, 160 capacity, 0 extendable (0.22s)
Level 3 parent 1577/1782: 500 candidates, 148 capacity, 0 extendable (0.23s)
Level 3 parent 1578/1782: 536 candidates, 206 capacity, 0 extendable (0.22s)
Level 3 parent 1579/1782: 600 candidates, 285 capacity, 0 extendable (0.23s)
Level 3 parent 1580/1782: 658 candidates, 223 capacity, 0 extendable (0.22s)
Level 3 parent 1581/1782: 609 candidates, 85 capacity, 0 extendable (0.21s)
Level 3 parent 1582/1782: 654 candidates, 320 capacity, 0 extendable (0.23s)
Level 3 parent 1583/1782: 626 candidates, 187 capacity, 0 extendable (0.22s)
Level 3 parent 1584/1782: 614 candidates, 268 capacity, 0 extendable (0.24s)
Level 3 parent 1585/1782: 600 candidates, 218 capacity, 0 extendable (0.22s)
Level 3 parent 1586/1782: 593 candidates, 236 capacity, 0 extendable (0.24s)
Level 3 parent 1587/1782: 568 candidates, 158 capacity, 0 extendable (0.22s)
Level 3 parent 1588/1782: 626 candidates, 130 capacity, 0 extendable (0.22s)
Level 3 parent 1589/1782: 540 candidates, 211 capacity, 0 extendable (0.23s)
Level 3 parent 1590/1782: 604 candidates, 123 capacity, 0 extendable (0.22s)
Level 3 parent 1591/1782: 642 candidates, 203 capacity, 0 extendable (0.23s)
Level 3 parent 1592/1782: 569 candidates, 286 capacity, 0 extendable (0.24s)
Level 3 parent 1593/1782: 522 candidates, 178 capacity, 0 extendable (0.23s)
Level 3 parent 1594/1782: 702 candidates, 287 capacity, 0 extendable (0.29s)
Level 3 parent 1595/1782: 581 candidates, 210 capacity, 0 extendable (0.23s)
Level 3 parent 1596/1782: 588 candidates, 194 capacity, 0 extendable (0.22s)
Level 3 parent 1597/1782: 602 candidates, 177 capacity, 0 extendable (0.24s)
Level 3 parent 1598/1782: 591 candidates, 233 capacity, 0 extendable (0.23s)
Level 3 parent 1599/1782: 732 candidates, 364 capacity, 0 extendable (0.25s)
Level 3 parent 1600/1782: 668 candidates, 315 capacity, 0 extendable (0.24s)
Level 3 parent 1601/1782: 599 candidates, 150 capacity, 0 extendable (0.22s)
Level 3 parent 1602/1782: 539 candidates, 276 capacity, 0 extendable (0.27s)
Level 3 parent 1603/1782: 550 candidates, 230 capacity, 0 extendable (0.23s)
Level 3 parent 1604/1782: 588 candidates, 260 capacity, 0 extendable (0.24s)
Level 3 parent 1605/1782: 605 candidates, 239 capacity, 0 extendable (0.24s)
Level 3 parent 1606/1782: 622 candidates, 299 capacity, 0 extendable (0.24s)
Level 3 parent 1607/1782: 645 candidates, 190 capacity, 0 extendable (0.22s)
Level 3 parent 1608/1782: 551 candidates, 211 capacity, 0 extendable (0.24s)
Level 3 parent 1609/1782: 640 candidates, 280 capacity, 0 extendable (0.24s)
Level 3 parent 1610/1782: 680 candidates, 288 capacity, 0 extendable (0.29s)
Level 3 parent 1611/1782: 691 candidates, 180 capacity, 0 extendable (0.23s)
Level 3 parent 1612/1782: 623 candidates, 349 capacity, 0 extendable (0.26s)
Level 3 parent 1613/1782: 555 candidates, 111 capacity, 0 extendable (0.21s)
Level 3 parent 1614/1782: 583 candidates, 138 capacity, 0 extendable (0.21s)
Level 3 parent 1615/1782: 591 candidates, 290 capacity, 0 extendable (0.26s)
Level 3 parent 1616/1782: 542 candidates, 241 capacity, 0 extendable (0.22s)
Level 3 parent 1617/1782: 619 candidates, 226 capacity, 0 extendable (0.22s)
Level 3 parent 1618/1782: 633 candidates, 266 capacity, 0 extendable (0.23s)
Level 3 parent 1619/1782: 672 candidates, 381 capacity, 0 extendable (0.24s)
Level 3 parent 1620/1782: 665 candidates, 292 capacity, 0 extendable (0.25s)
Level 3 parent 1621/1782: 570 candidates, 224 capacity, 0 extendable (0.22s)
Level 3 parent 1622/1782: 594 candidates, 320 capacity, 0 extendable (0.24s)
Level 3 parent 1623/1782: 673 candidates, 299 capacity, 0 extendable (0.24s)
Level 3 parent 1624/1782: 560 candidates, 139 capacity, 0 extendable (0.22s)
Level 3 parent 1625/1782: 613 candidates, 165 capacity, 0 extendable (0.22s)
Level 3 parent 1626/1782: 604 candidates, 255 capacity, 0 extendable (0.22s)
Level 3 parent 1627/1782: 555 candidates, 191 capacity, 0 extendable (0.22s)
Level 3 parent 1628/1782: 582 candidates, 250 capacity, 0 extendable (0.24s)
Level 3 parent 1629/1782: 610 candidates, 98 capacity, 0 extendable (0.21s)
Level 3 parent 1630/1782: 694 candidates, 301 capacity, 0 extendable (0.23s)
Level 3 parent 1631/1782: 701 candidates, 426 capacity, 0 extendable (0.26s)
Level 3 parent 1632/1782: 701 candidates, 339 capacity, 0 extendable (0.25s)
Level 3 parent 1633/1782: 585 candidates, 156 capacity, 0 extendable (0.22s)
Level 3 parent 1634/1782: 569 candidates, 297 capacity, 0 extendable (0.24s)
Level 3 parent 1635/1782: 656 candidates, 270 capacity, 0 extendable (0.24s)
Level 3 parent 1636/1782: 663 candidates, 151 capacity, 0 extendable (0.21s)
Level 3 parent 1637/1782: 597 candidates, 280 capacity, 0 extendable (0.24s)
